Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,118.000000,120.510002,113.160004,117.400002,71.803688,24263000
2007-04-01,117.410004,119.949997,114.779999,117.559998,72.326347,16537700
2007-05-01,117.709999,118.000000,106.410004,115.680000,71.169739,25649800
2007-06-01,115.680000,118.000000,97.940002,102.129997,62.833351,28620300
2007-07-01,102.459999,108.250000,92.190002,94.489998,58.530727,25653600
2007-08-01,93.529999,105.860001,91.250000,100.070000,61.987198,32610800
2007-09-01,99.500000,106.430000,94.290001,103.900002,64.359657,18375900
2007-10-01,104.250000,113.599998,98.000000,108.339996,67.559090,22052700
2007-11-01,107.639999,107.800003,87.779999,98.419998,61.373150,27035800
2007-12-01,98.330002,105.110001,90.410004,91.809998,57.251232,24309300
2008-01-01,91.570000,94.879997,79.879997,91.709999,61.191795,43497300
2008-02-01,90.910004,96.529999,83.790001,86.169998,57.495335,29003400
2008-03-01,85.110001,98.720001,82.449997,92.070000,61.431984,35647700
2008-04-01,92.349998,103.900002,92.349998,100.489998,67.535896,23759800
2008-05-01,101.519997,106.529999,95.709999,97.739998,65.687737,20450800
2008-06-01,97.099998,101.000000,89.040001,90.220001,60.633778,25798700
2008-07-01,89.489998,103.269997,86.720001,96.190002,65.111748,43280400
2008-08-01,96.860001,105.129997,93.650002,102.470001,69.362740,33678900
2008-09-01,104.480003,105.800003,82.000000,93.660004,63.399185,54618900
2008-10-01,92.000000,92.410004,57.630001,70.879997,48.336567,82706200
2008-11-01,70.419998,73.050003,37.520000,53.400002,36.416096,76532400
2008-12-01,51.009998,63.900002,42.580002,55.000000,37.507214,82455800
2009-01-01,55.299999,56.779999,39.500000,43.299999,29.906179,79482600
2009-02-01,42.189999,47.900002,35.439999,37.090000,25.617109,87443200
2009-03-01,35.450001,42.799999,29.299999,35.029999,24.194315,125626400
2009-04-01,34.680000,51.310001,33.790001,49.419998,34.762463,119661500
2009-05-01,48.660000,52.730000,44.320000,48.320000,33.988724,78668500
2009-06-01,49.360001,53.189999,44.020000,47.700001,33.552593,83072800
2009-07-01,48.020000,54.389999,42.619999,52.900002,37.608311,58209900
2009-08-01,53.419998,62.980000,53.020000,60.580002,43.068272,49150500
2009-09-01,60.419998,72.230003,55.849998,65.550003,46.601597,49309500
2009-10-01,65.239998,67.250000,57.189999,60.770000,43.535168,44315200
2009-11-01,60.939999,67.709999,59.080002,66.980003,47.983974,37066800
2009-12-01,67.449997,71.730003,66.610001,67.070000,48.048424,35843800
2010-01-01,67.589996,69.620003,63.349998,64.870003,46.805119,30788400
2010-02-01,65.709999,68.750000,61.500000,67.930000,49.012974,30190300
2010-03-01,68.239998,78.220001,67.839996,75.440002,54.431614,27979400
2010-04-01,75.849998,83.419998,74.870003,78.860001,57.275082,28439800
2010-05-01,79.870003,82.480003,70.940002,76.680000,55.691776,42567500
2010-06-01,76.150002,81.800003,70.910004,71.339996,51.813400,39920900
2010-07-01,71.559998,82.559998,68.470001,81.900002,59.873100,30852100
2010-08-01,83.760002,86.080002,79.209999,81.400002,59.507603,28140000
2010-09-01,82.800003,89.260002,82.190002,83.120003,60.764992,26438600
2010-10-01,83.900002,91.449997,82.709999,86.190002,63.382019,23355100
2010-11-01,86.589996,90.510002,81.019997,83.800003,61.624470,21378300
2010-12-01,85.099998,87.330002,81.110001,86.099998,63.315830,18525500
2011-01-01,86.860001,94.940002,83.900002,94.370003,69.799057,26318400
2011-02-01,94.919998,96.589996,92.059998,95.919998,70.945442,20604300
2011-03-01,96.099998,96.150002,89.820000,94.849998,70.154060,24953200
2011-04-01,95.529999,104.580002,93.290001,104.529999,77.730721,18805200
2011-05-01,105.190002,108.349998,102.360001,108.349998,80.571358,20408400
2011-06-01,107.680000,108.199997,100.000000,106.160004,78.942825,28142700
2011-07-01,106.000000,112.839996,105.269997,107.360001,80.221367,19073300
2011-08-01,108.769997,108.980003,89.019997,104.290001,77.927383,42957300
2011-09-01,104.320000,104.720001,89.019997,89.099998,66.577133,32778500
2011-10-01,88.349998,100.080002,81.519997,98.989998,74.366257,35064200
2011-11-01,96.739998,100.639999,88.400002,95.379997,71.654266,22396500
2011-12-01,94.940002,102.320000,91.849998,99.599998,74.824532,17187100
2012-01-01,101.739998,104.690002,96.730003,104.050003,78.593102,20605400
2012-02-01,104.239998,107.870003,100.980003,101.550003,76.704727,18261600
2012-03-01,101.529999,106.360001,101.260002,104.989998,79.303123,20982100
2012-04-01,104.989998,108.300003,98.919998,108.250000,82.199654,18886200
2012-05-01,108.349998,110.169998,100.470001,102.930000,78.159889,21813800
2012-06-01,101.199997,108.370003,99.330002,108.370003,82.290756,18869300
2012-07-01,109.230003,112.089996,107.519997,110.900002,84.659203,14286800
2012-08-01,111.209999,113.830002,109.839996,112.129997,85.598152,15471100
2012-09-01,112.099998,117.000000,110.220001,110.610001,84.437820,15561600
2012-10-01,110.669998,111.559998,105.410004,106.300003,81.552406,14636500
2012-11-01,106.449997,108.000000,99.230003,102.629997,78.736809,18926300
2012-12-01,102.970001,106.870003,101.959999,105.809998,81.176460,15976600
2013-01-01,106.760002,109.650002,105.129997,105.279999,81.269997,16381600
2013-02-01,105.610001,107.839996,103.000000,103.879997,80.189278,18661800
2013-03-01,103.570000,105.900002,99.849998,101.059998,78.012405,21737700
2013-04-01,100.860001,110.900002,100.000000,109.430000,85.021324,27284100
2013-05-01,108.879997,115.849998,106.550003,106.580002,82.807022,25808900
2013-06-01,106.879997,113.190002,99.589996,105.470001,81.944611,25257000
2013-07-01,106.269997,111.820000,103.150002,106.949997,83.623955,18057300
2013-08-01,106.919998,107.459999,98.209999,102.500000,80.144501,19596000
2013-09-01,103.099998,112.930000,100.790001,106.900002,83.584862,18206400
2013-10-01,107.059998,109.830002,102.879997,103.500000,81.424248,21306100
2013-11-01,103.959999,104.989998,98.709999,99.489998,78.269562,15039900
2013-12-01,99.849998,105.220001,98.040001,100.370003,78.961861,19229300
2014-01-01,100.220001,108.629997,99.550003,108.089996,87.474426,18354700
2014-02-01,107.930000,112.959999,105.820000,112.430000,90.986694,14227400
