Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,19.620001,19.620001,18.459999,18.490000,17.217218,0
2014-02-01,18.120001,19.299999,18.120001,19.299999,17.971460,0
2014-03-01,18.920000,19.469999,18.490000,19.469999,18.129759,0
2014-04-01,19.719999,19.900000,19.330000,19.440001,18.101826,0
2014-05-01,19.469999,20.270000,19.469999,20.139999,18.753639,0
2014-06-01,20.230000,20.889999,20.230000,20.889999,19.452013,0
2014-07-01,21.020000,21.440001,20.940001,21.049999,19.600996,0
2014-08-01,21.020000,21.740000,20.680000,21.690001,20.196943,0
2014-09-01,21.730000,21.959999,20.250000,20.250000,18.856066,0
2014-10-01,19.950001,20.559999,19.469999,20.559999,19.144730,0
2014-11-01,20.500000,20.900000,20.290001,20.770000,19.340271,0
2014-12-01,20.450001,20.459999,18.990000,19.490000,18.148382,0
2015-01-01,19.400000,20.100000,19.010000,19.320000,18.094900,0
2015-02-01,19.410000,19.920000,19.379999,19.799999,18.544462,0
2015-03-01,19.820000,19.820000,18.820000,19.459999,18.226023,0
2015-04-01,19.610001,20.940001,19.610001,20.459999,19.162609,0
2015-05-01,20.540001,20.540001,19.830000,19.830000,18.572559,0
2015-06-01,19.850000,19.910000,19.139999,19.469999,18.235386,0
2015-07-01,19.540001,19.540001,17.750000,17.950001,16.811775,0
2015-08-01,17.820000,18.010000,15.290000,16.410000,15.369427,0
2015-09-01,15.750000,16.420000,15.210000,15.630000,14.638885,0
2015-10-01,15.660000,17.100000,15.660000,16.469999,15.425620,0
2015-11-01,16.770000,17.020000,16.170000,16.309999,15.275766,0
2015-12-01,16.540001,16.540001,15.330000,15.620000,14.629520,0
2016-01-01,15.150000,15.150000,13.450000,14.480000,13.748516,0
2016-02-01,14.480000,14.570000,13.590000,14.460000,13.729527,0
2016-03-01,14.940000,16.170000,14.940000,16.139999,15.324657,0
2016-04-01,16.090000,16.650000,15.640000,16.389999,15.562029,0
2016-05-01,16.400000,16.400000,15.570000,16.260000,15.438598,0
2016-06-01,16.270000,17.040001,16.000000,17.040001,16.179193,0
2016-07-01,17.129999,17.900000,16.830000,17.900000,16.995749,0
2016-08-01,17.920000,18.680000,17.770000,18.250000,17.328070,0
2016-09-01,18.330000,19.010000,18.049999,18.600000,17.660389,0
2016-10-01,18.740000,18.840000,18.270000,18.320000,17.394531,0
2016-11-01,18.139999,18.389999,16.790001,17.160000,16.293131,0
2016-12-01,16.910000,17.309999,16.309999,17.309999,16.435556,0
2017-01-01,16.910000,18.139999,16.910000,17.959999,17.359901,0
2017-02-01,18.100000,18.799999,18.100000,18.360001,17.746538,0
2017-03-01,18.559999,19.309999,18.070000,19.110001,18.471479,0
2017-04-01,19.219999,19.600000,18.889999,19.559999,18.906439,0
2017-05-01,19.590000,20.389999,19.590000,20.070000,19.399403,0
2017-06-01,20.180000,20.360001,20.020000,20.299999,19.621716,0
2017-07-01,20.379999,21.459999,20.240000,21.420000,20.704294,0
2017-08-01,21.530001,22.150000,21.059999,22.150000,21.409903,0
2017-09-01,22.230000,22.660000,21.940001,22.200001,21.458231,0
2017-10-01,22.219999,23.070000,22.219999,22.750000,21.989855,0
2017-11-01,22.930000,23.540001,22.490000,22.959999,22.192835,0
2017-12-01,22.820000,23.570000,22.600000,23.570000,22.782455,0
2018-01-01,24.040001,26.240000,24.040001,25.719999,24.983072,0
2018-02-01,25.700001,25.700001,23.490000,24.309999,23.613472,0
2018-03-01,24.240000,24.870001,23.809999,24.240000,23.545477,0
2018-04-01,23.889999,24.490000,23.730000,24.139999,23.448341,0
2018-05-01,24.070000,24.190001,23.490000,23.629999,22.952955,0
2018-06-01,23.820000,24.150000,22.170000,22.469999,21.826189,0
2018-07-01,22.240000,23.250000,22.219999,23.000000,22.341007,0
2018-08-01,22.930000,22.930000,21.510000,22.059999,21.427937,0
2018-09-01,21.660000,22.120001,21.090000,22.010000,21.379372,0
2018-10-01,22.049999,22.049999,20.110001,20.730000,20.136045,0
2018-11-01,21.309999,21.990000,20.870001,21.750000,21.126820,0
2018-12-01,22.190001,22.190001,20.180000,20.840000,20.242893,0
2019-01-01,20.920000,23.010000,20.490000,23.010000,22.566545,0
2019-02-01,22.950001,23.309999,22.629999,22.820000,22.380205,0
2019-03-01,22.900000,23.490000,22.330000,23.190001,22.743076,0
2019-04-01,23.559999,24.190001,23.559999,23.860001,23.400166,0
2019-05-01,23.760000,24.100000,22.049999,22.260000,21.830999,0
2019-06-01,22.450001,24.030001,22.450001,24.030001,23.566887,0
2019-07-01,24.230000,24.290001,23.600000,23.600000,23.145176,0
2019-08-01,23.280001,23.280001,21.990000,22.889999,22.448858,0
2019-09-01,22.719999,23.799999,22.719999,23.290001,22.841150,0
2019-10-01,23.129999,24.590000,22.950001,24.510000,24.037638,0
2019-11-01,24.809999,25.330000,24.610001,24.629999,24.155323,0
2019-12-01,24.549999,26.030001,24.440001,25.940001,25.440077,0
