Date,Open,High,Low,Close,Adj Close,Volume
2007-03-01,57.770000,60.869999,56.209999,58.790001,36.729988,22525100
2007-04-01,58.790001,62.830002,58.669998,60.910000,38.054497,13907400
2007-05-01,61.000000,61.709999,54.380001,57.849998,36.449158,14795300
2007-06-01,57.919998,59.779999,51.529999,53.220001,33.531956,15624000
2007-07-01,55.200001,57.209999,52.130001,53.279999,33.569748,20184500
2007-08-01,52.599998,55.549999,48.099998,54.980000,34.954086,26092200
2007-09-01,54.889999,60.000000,53.119999,59.810001,38.024796,13426500
2007-10-01,59.970001,66.860001,59.770000,65.349998,41.546913,18011600
2007-11-01,64.589996,64.849998,55.570000,61.160000,39.195290,24977200
2007-12-01,60.840000,64.320000,54.279999,57.560001,36.888191,14466600
2008-01-01,57.480000,57.919998,47.070000,50.570000,32.703205,31295000
2008-02-01,50.880001,52.790001,47.730000,50.180000,32.450996,22987600
2008-03-01,50.389999,56.980000,45.750000,54.419998,35.192966,24347400
2008-04-01,55.029999,59.759998,52.790001,57.750000,37.346451,21293200
2008-05-01,57.599998,60.169998,56.209999,58.939999,38.465588,15526000
2008-06-01,58.820000,59.049999,49.910000,50.380001,32.879131,19512800
2008-07-01,49.669998,54.070000,44.770000,48.959999,31.952398,34988500
2008-08-01,48.869999,51.500000,42.849998,45.389999,29.931484,26486200
2008-09-01,46.290001,57.130001,40.270000,45.299999,29.872141,40437700
2008-10-01,44.180000,44.180000,15.070000,24.030001,15.846085,57040700
2008-11-01,23.920000,26.410000,8.730000,17.219999,11.493011,69044200
2008-12-01,16.590000,23.700001,12.910000,23.420000,15.631026,75764100
2009-01-01,24.000000,26.030001,15.500000,16.120001,10.758845,62361800
2009-02-01,16.150000,18.190001,11.530000,11.910000,7.948997,64474000
2009-03-01,11.360000,15.090000,9.120000,14.400000,9.610881,144889800
2009-04-01,14.220000,19.910000,13.810000,19.090000,12.741092,111616100
2009-05-01,19.090000,20.000000,15.930000,17.850000,12.145619,82448600
2009-06-01,18.209999,20.750000,16.879999,18.809999,12.798831,61178200
2009-07-01,19.740000,19.900000,15.910000,19.809999,13.479257,56292900
2009-08-01,20.000000,24.280001,19.850000,22.830000,15.768879,53289800
2009-09-01,22.629999,25.959999,20.200001,22.950001,15.851764,49420500
2009-10-01,22.660000,24.260000,20.709999,21.980000,15.181779,57057000
2009-11-01,22.250000,25.719999,21.160000,23.549999,16.467093,38016300
2009-12-01,23.700001,27.430000,23.379999,25.549999,17.865570,34600400
2010-01-01,25.760000,26.129999,23.139999,24.000000,16.968958,24565300
2010-02-01,24.370001,25.020000,21.799999,24.340000,17.209351,31561200
2010-03-01,24.459999,29.600000,24.299999,27.240000,19.259769,33093800
2010-04-01,27.480000,29.170000,26.510000,27.860001,19.898767,58414400
2010-05-01,28.129999,29.000000,23.139999,25.930000,18.520281,52417400
2010-06-01,25.740000,27.780001,23.490000,23.709999,16.934669,45153300
2010-07-01,23.600000,25.459999,22.049999,24.959999,17.827467,51313300
2010-08-01,25.420000,26.180000,22.969999,23.790001,17.194872,33241600
2010-09-01,24.270000,26.969999,23.900000,26.469999,19.131907,30526200
2010-10-01,26.440001,28.350000,26.139999,28.190001,20.375080,41065400
2010-11-01,28.580000,30.730000,27.600000,29.190001,21.323423,33570900
2010-12-01,29.670000,32.180000,29.320000,31.709999,23.164291,30744300
2011-01-01,31.969999,36.040001,31.750000,33.549999,24.729359,43107700
2011-02-01,33.599998,36.380001,32.730000,36.380001,26.815327,33839200
2011-03-01,36.369999,36.470001,32.709999,35.970001,26.735321,35114300
2011-04-01,36.209999,37.060001,34.520000,36.400002,27.054916,29883400
2011-05-01,36.709999,37.439999,34.349998,36.990002,27.493443,38543400
2011-06-01,36.820000,37.070000,31.760000,35.840000,26.849745,170697400
2011-07-01,35.750000,37.459999,34.029999,35.630001,26.692425,70595300
2011-08-01,35.939999,36.209999,23.940001,27.230000,20.399519,133500400
2011-09-01,27.139999,28.610001,24.240000,24.250000,18.167030,99718000
2011-10-01,23.980000,30.559999,21.740000,29.760000,22.532419,95953400
2011-11-01,28.590000,29.959999,24.910000,27.820000,21.063574,74142900
2011-12-01,27.719999,29.250000,26.650000,28.590000,21.646568,55972800
2012-01-01,29.430000,32.980000,28.160000,31.709999,24.260717,72334600
2012-02-01,32.020000,34.730000,31.990000,33.660000,25.752621,57233500
