Date,Open,High,Low,Close,Adj Close,Volume
2000-09-01,277.000000,278.399994,269.000000,273.600006,273.600006,4291
2000-10-01,272.799988,276.399994,264.299988,264.899994,264.899994,321
2000-11-01,263.899994,270.200012,263.899994,270.100006,270.100006,32465
2000-12-01,269.700012,276.000000,268.000000,272.000000,272.000000,1664
2001-01-01,268.399994,268.399994,262.799988,265.600006,265.600006,17811
2001-02-01,266.299988,268.899994,255.000000,266.799988,266.799988,1066
2001-03-01,265.200012,271.600006,256.600006,257.899994,257.899994,31161
2001-04-01,257.200012,265.299988,255.000000,264.000000,264.000000,1733
2001-05-01,264.399994,287.399994,264.200012,265.299988,265.299988,32850
2001-06-01,264.700012,277.000000,264.500000,270.600006,270.600006,1350
2001-07-01,269.399994,270.399994,263.700012,266.200012,266.200012,20322
2001-08-01,266.200012,279.299988,265.799988,274.399994,274.399994,1817
2001-09-01,271.600006,294.000000,271.600006,292.399994,292.399994,3137
2001-10-01,291.799988,292.899994,275.500000,279.500000,279.500000,893
2001-11-01,279.700012,281.000000,272.299988,273.899994,273.899994,27949
2001-12-01,273.500000,281.299988,271.200012,278.700012,278.700012,2157
2002-01-01,278.899994,287.399994,278.100006,282.100006,282.100006,28613
2002-02-01,282.299988,308.000000,282.200012,296.700012,296.700012,3964
2002-03-01,298.000000,304.500000,289.899994,302.600006,302.600006,29465
2002-04-01,302.600006,312.500000,297.500000,308.899994,308.899994,2226
2002-05-01,309.100006,329.000000,306.799988,326.500000,326.500000,29743
2002-06-01,326.600006,330.299988,313.500000,313.500000,313.500000,5817
2002-07-01,314.000000,323.899994,300.799988,303.200012,303.200012,28530
2002-08-01,303.200012,318.000000,298.000000,312.399994,312.399994,3256
2002-09-01,312.500000,325.899994,312.500000,323.899994,323.899994,4400
2002-10-01,322.000000,322.899994,309.799988,318.000000,318.000000,3849
2002-11-01,318.799988,324.500000,316.500000,316.799988,316.799988,54551
2002-12-01,318.100006,350.500000,315.500000,347.600006,347.600006,4453
2003-01-01,346.100006,372.000000,345.200012,368.299988,368.299988,8298
2003-02-01,368.000000,388.899994,342.000000,350.200012,350.200012,6928
2003-03-01,349.200012,356.799988,326.000000,335.899994,335.899994,6100
2003-04-01,336.000000,338.399994,319.299988,339.100006,339.100006,3097
2003-05-01,339.000000,370.000000,339.000000,364.500000,364.500000,164025
2003-06-01,360.000000,370.000000,343.399994,346.000000,346.000000,10422
2003-07-01,351.399994,364.799988,342.100006,354.000000,354.000000,86330
2003-08-01,354.100006,375.000000,346.000000,375.700012,375.700012,5743
2003-09-01,375.000000,388.700012,372.899994,385.399994,385.399994,16207
2003-10-01,385.500000,394.000000,368.000000,384.500000,384.500000,3594
2003-11-01,382.799988,402.000000,377.000000,396.799988,396.799988,165003
2003-12-01,397.200012,417.200012,397.000000,415.700012,415.700012,10267
2004-01-01,415.700012,428.200012,396.500000,402.200012,402.200012,132663
2004-02-01,403.000000,416.000000,394.000000,396.399994,396.399994,5931
2004-03-01,396.399994,428.000000,391.100006,427.299988,427.299988,105746
2004-04-01,427.200012,432.000000,380.000000,387.000000,387.000000,6579
2004-05-01,387.000000,396.299988,375.799988,394.000000,394.000000,144835
2004-06-01,393.899994,405.000000,383.000000,392.600006,392.600006,6207
2004-07-01,396.000000,408.100006,385.000000,391.000000,391.000000,116575
2004-08-01,394.000000,412.799988,388.799988,410.399994,410.399994,6340
2004-09-01,407.299988,418.799988,396.799988,418.700012,418.700012,16144
2004-10-01,419.100006,430.000000,410.299988,428.500000,428.500000,2646
2004-11-01,427.299988,454.799988,424.600006,451.299988,451.299988,183608
2004-12-01,451.600006,456.500000,432.600006,437.500000,437.500000,12728
2005-01-01,431.000000,431.000000,418.700012,421.799988,421.799988,115342
2005-02-01,422.200012,436.000000,410.100006,436.500000,436.500000,8468
2005-03-01,435.000000,446.399994,424.700012,428.700012,428.700012,3171
2005-04-01,428.299988,438.200012,422.700012,435.000000,435.000000,2579
2005-05-01,429.500000,429.799988,413.200012,416.299988,416.299988,131509
2005-06-01,416.399994,442.500000,414.000000,435.899994,435.899994,6950
2005-07-01,427.799988,430.500000,419.600006,429.899994,429.899994,44574
2005-08-01,430.000000,449.500000,429.100006,433.799988,433.799988,3085
2005-09-01,438.500000,474.000000,438.500000,469.000000,469.000000,11805
2005-10-01,467.799988,478.500000,460.500000,465.100006,465.100006,2106
2005-11-01,463.000000,502.299988,455.299988,494.600006,494.600006,157642
2005-12-01,494.200012,538.500000,490.100006,517.099976,517.099976,12240
2006-01-01,518.599976,572.700012,518.599976,570.799988,570.799988,121984
2006-02-01,570.799988,575.299988,535.500000,561.599976,561.599976,10165
2006-03-01,562.500000,589.599976,539.900024,581.799988,581.799988,94801
2006-04-01,582.000000,651.799988,582.000000,651.799988,651.799988,8121
2006-05-01,658.000000,723.000000,637.000000,642.500000,642.500000,137161
2006-06-01,642.799988,645.099976,555.000000,613.500000,613.500000,6197
2006-07-01,631.000000,677.000000,612.700012,634.200012,634.200012,99344
2006-08-01,635.400024,656.000000,609.000000,625.900024,625.900024,4608
2006-09-01,624.400024,638.500000,576.400024,598.599976,598.599976,17592
2006-10-01,598.900024,608.900024,560.500000,604.099976,604.099976,6239
2006-11-01,612.500000,648.000000,612.500000,646.900024,646.900024,114115
2006-12-01,645.700012,649.700012,612.000000,635.200012,635.200012,3823
2007-01-01,635.200012,655.500000,607.000000,652.000000,652.000000,101525
2007-02-01,652.900024,687.700012,642.000000,669.400024,669.400024,3981
2007-03-01,673.000000,673.000000,640.000000,663.000000,663.000000,52996
2007-04-01,665.500000,692.500000,656.099976,680.500000,680.500000,4436
2007-05-01,673.700012,688.000000,651.000000,661.000000,661.000000,158741
2007-06-01,661.500000,674.000000,640.000000,648.099976,648.099976,4027
2007-07-01,656.799988,684.200012,648.400024,666.900024,666.900024,138110
