Date,Open,High,Low,Close,Adj Close,Volume
2000-08-01,18.000000,19.250000,17.812500,18.062500,5.255765,1531900
2000-09-01,18.000000,19.000000,17.687500,17.750000,5.164836,1215400
2000-10-01,17.812500,18.250000,16.437500,17.687500,5.146647,1338000
2000-11-01,17.562500,17.750000,16.500000,16.875000,5.078803,1042500
2000-12-01,16.875000,17.187500,15.937500,16.250000,4.890700,1698400
2001-01-01,16.250000,19.437500,16.062500,18.500000,5.567873,2482700
2001-02-01,18.600000,19.250000,18.200001,19.080000,5.921813,1323100
2001-03-01,19.100000,21.160000,18.950001,20.799999,6.455646,1626300
2001-04-01,20.950001,23.990000,20.870001,23.350000,7.247086,1824500
2001-05-01,23.000000,23.200001,21.500000,22.740000,7.235993,1821500
2001-06-01,22.799999,23.950001,21.750000,23.750000,7.557382,4692200
2001-07-01,23.799999,25.350000,23.549999,24.600000,7.827855,2489800
2001-08-01,24.799999,26.250000,24.400000,24.760000,8.064880,2284200
2001-09-01,24.600000,25.200001,22.500000,25.200001,8.208198,2088400
2001-10-01,25.049999,26.400000,24.600000,25.629999,8.348260,2438300
2001-11-01,25.650000,26.250000,24.340000,24.969999,8.320786,2215400
2001-12-01,24.969999,25.440001,24.000000,24.350000,8.114182,1863900
2002-01-01,24.350000,27.740000,24.020000,27.330000,9.107213,2734300
2002-02-01,27.299999,28.299999,27.000000,27.200001,9.259949,2412100
2002-03-01,27.200001,27.990000,26.730000,27.920000,9.505073,2213200
2002-04-01,27.920000,31.820000,27.469999,28.200001,9.600394,4048000
2002-05-01,28.150000,29.459999,27.400000,27.950001,9.714124,4393300
2002-06-01,27.980000,29.950001,27.830000,29.950001,10.409224,3525200
2002-07-01,29.760000,29.950001,24.139999,29.500000,10.252829,5484800
2002-08-01,29.400000,29.530001,27.820000,28.400000,10.074016,2751500
2002-09-01,28.400000,28.600000,26.400000,27.350000,9.701561,2375700
2002-10-01,27.200001,28.600000,24.270000,28.080000,9.960507,3510800
2002-11-01,28.000000,28.650000,27.020000,27.850000,10.085948,2063000
2002-12-01,27.799999,28.080000,26.000000,27.049999,9.796224,3268200
2003-01-01,27.110001,27.920000,25.110001,25.799999,9.343534,3386400
2003-02-01,25.700001,25.950001,24.840000,25.760000,9.545061,2559100
2003-03-01,25.799999,26.850000,25.299999,26.200001,9.708096,3444800
2003-04-01,26.110001,29.420000,26.100000,28.469999,10.549214,3123500
2003-05-01,28.250000,29.990000,28.040001,29.760000,11.252804,3385600
2003-06-01,29.799999,30.730000,29.280001,30.500000,11.532616,4005500
2003-07-01,30.000000,31.820000,30.000000,31.490000,11.906953,3493200
2003-08-01,30.900000,30.950001,29.250000,30.040001,11.572235,2912900
2003-09-01,29.900000,31.000000,29.830000,30.850000,11.884271,4318400
2003-10-01,30.750000,33.549999,30.680000,33.150002,12.770292,6057400
2003-11-01,33.090000,35.209999,33.020000,34.919998,13.690862,4083600
2003-12-01,35.380001,36.099998,34.310001,36.000000,14.114294,3679700
2004-01-01,35.799999,38.700001,35.770000,38.700001,15.172862,3553300
2004-02-01,37.150002,38.610001,35.970001,37.759998,15.032571,4014700
2004-03-01,37.759998,40.650002,37.599998,40.599998,16.163193,4240800
2004-04-01,39.450001,40.880001,31.250000,31.940001,12.715582,10237100
2004-05-01,31.260000,32.950001,27.700001,32.450001,13.154781,7495100
2004-06-01,31.680000,32.599998,30.770000,32.500000,13.175056,7902700
2004-07-01,32.000000,34.480000,31.320000,32.270000,13.081818,4944200
2004-08-01,31.500000,34.040001,31.110001,34.000000,14.043603,4689200
2004-09-01,33.000000,35.200001,33.000000,35.200001,14.539263,4084300
2004-10-01,34.950001,36.779999,34.900002,36.000000,14.869699,4130600
2004-11-01,35.310001,36.470001,34.410000,35.419998,14.872752,6200400
2004-12-01,35.000000,38.150002,35.000000,38.150002,16.019073,3726900
2005-01-01,38.040001,38.040001,32.779999,33.500000,14.066549,6378200
2005-02-01,33.000000,35.740002,32.509998,34.299999,14.659810,5706200
2005-03-01,34.389999,34.759998,31.150000,32.000000,13.676787,4976700
2005-04-01,32.150002,33.919998,31.690001,33.500000,14.317888,3826500
2005-05-01,33.450001,35.840000,32.950001,35.840000,15.603629,4657000
2005-06-01,35.939999,37.990002,35.830002,37.689999,16.409067,3584600
2005-07-01,37.700001,39.200001,37.480000,39.099998,17.022942,3676900
2005-08-01,39.090000,39.180000,35.130001,37.119999,16.424166,5542100
2005-09-01,37.060001,37.880001,35.490002,37.090000,16.410894,4074000
2005-10-01,37.090000,37.369999,33.880001,35.240002,15.592340,5335700
2005-11-01,35.099998,36.349998,33.910000,34.400002,15.490604,5807900
2005-12-01,34.400002,34.650002,33.349998,33.900002,15.265451,5148500
2006-01-01,33.900002,37.470001,33.680000,37.189999,16.746960,4405200
2006-02-01,37.150002,37.380001,34.669998,36.450001,16.690580,4104100
2006-03-01,36.500000,38.500000,35.259998,38.099998,17.446115,6469200
2006-04-01,38.090000,38.090000,33.939999,34.799999,15.935030,7000700
2006-05-01,34.770000,35.439999,32.799999,33.889999,15.806967,6778000
2006-06-01,34.139999,35.650002,33.930000,34.950001,16.301371,4943000
2006-07-01,34.900002,36.869999,34.549999,36.189999,16.879736,5667900
2006-08-01,36.189999,39.990002,35.970001,39.939999,18.958246,4514500
2006-09-01,39.840000,40.119999,38.080002,40.009998,18.991482,8075600
2006-10-01,39.250000,42.240002,39.189999,41.279999,19.594313,7797800
2006-11-01,41.310001,41.930000,38.599998,41.930000,20.210583,11040900
2006-12-01,41.889999,43.020000,40.230000,43.020000,20.735981,8478200
2007-01-01,43.000000,46.959999,42.619999,46.810001,22.752022,9258200
2007-02-01,46.860001,48.549999,43.119999,44.810001,21.921001,8542300
2007-03-01,44.810001,45.779999,42.630001,43.900002,21.475824,13075300
2007-04-01,43.900002,45.799999,43.130001,45.240002,22.131353,13722000
2007-05-01,45.240002,45.500000,42.060001,43.770000,21.412224,19442600
2007-06-01,43.799999,44.099998,38.639999,40.360001,20.039820,12642200
2007-07-01,40.650002,42.369999,35.869999,36.709999,18.227501,19770300
