Date,Open,High,Low,Close,Adj Close,Volume
2009-07-01,929.299988,958.099976,905.599976,953.700012,953.700012,177420
2009-08-01,952.599976,971.099976,931.500000,951.700012,951.700012,7492
2009-09-01,954.200012,1019.799988,948.700012,1008.000000,1008.000000,15642
2009-10-01,1007.400024,1070.199951,986.799988,1039.699951,1039.699951,3699
2009-11-01,1053.400024,1195.000000,1043.500000,1181.099976,1181.099976,333290
2009-12-01,1181.000000,1226.400024,1075.000000,1095.199951,1095.199951,24177
2010-01-01,1117.699951,1161.199951,1073.199951,1083.000000,1083.000000,320664
2010-02-01,1081.000000,1127.400024,1045.199951,1118.300049,1118.300049,18209
2010-03-01,1119.300049,1145.000000,1085.500000,1113.300049,1113.300049,222583
2010-04-01,1125.099976,1181.300049,1111.300049,1180.099976,1180.099976,10917
2010-05-01,1178.599976,1246.500000,1159.199951,1212.199951,1212.199951,361661
2010-06-01,1224.800049,1264.800049,1196.900024,1245.500000,1245.500000,16703
2010-07-01,1206.300049,1242.400024,1158.000000,1181.699951,1181.699951,267525
2010-08-01,1183.400024,1249.400024,1174.699951,1248.300049,1248.300049,9250
2010-09-01,1246.300049,1315.199951,1240.000000,1307.800049,1307.800049,33200
2010-10-01,1309.000000,1383.900024,1309.000000,1357.099976,1357.099976,3190
2010-11-01,1360.300049,1423.199951,1327.500000,1385.000000,1385.000000,245327
2010-12-01,1386.800049,1431.099976,1362.500000,1421.099976,1421.099976,16511
2011-01-01,1415.599976,1423.900024,1307.699951,1333.800049,1333.800049,299379
2011-02-01,1333.099976,1415.699951,1324.900024,1409.300049,1409.300049,14468
2011-03-01,1415.300049,1446.900024,1385.500000,1438.900024,1438.900024,194338
2011-04-01,1433.400024,1568.699951,1413.000000,1556.000000,1556.000000,15801
2011-05-01,1572.900024,1576.599976,1471.000000,1535.900024,1535.900024,271249
2011-06-01,1535.699951,1558.500000,1490.699951,1502.300049,1502.300049,15027
2011-07-01,1502.199951,1634.900024,1480.000000,1628.300049,1628.300049,309932
2011-08-01,1623.000000,1909.300049,1607.000000,1828.500000,1828.500000,25647
2011-09-01,1825.800049,1911.599976,1562.400024,1620.400024,1620.400024,31848
2011-10-01,1627.800049,1752.000000,1596.599976,1724.199951,1724.199951,2715
2011-11-01,1706.699951,1798.400024,1674.400024,1745.500000,1745.500000,257009
2011-12-01,1747.000000,1762.900024,1525.000000,1565.800049,1565.800049,11311
2012-01-01,1568.900024,1747.699951,1566.000000,1737.800049,1737.800049,237708
2012-02-01,1738.199951,1790.400024,1669.000000,1709.900024,1709.900024,9587
2012-03-01,1698.599976,1724.599976,1633.800049,1669.300049,1669.300049,254540
2012-04-01,1670.400024,1682.800049,1612.300049,1663.400024,1663.400024,9743
2012-05-01,1665.000000,1670.500000,1528.500000,1562.599976,1562.599976,345507
2012-06-01,1560.000000,1639.699951,1545.500000,1603.500000,1603.500000,11162
2012-07-01,1597.099976,1627.500000,1557.199951,1610.500000,1610.500000,257528
2012-08-01,1613.400024,1690.000000,1583.099976,1684.599976,1684.599976,11783
2012-09-01,1689.099976,1785.300049,1687.699951,1771.099976,1771.099976,25557
2012-10-01,1766.000000,1794.800049,1698.599976,1717.500000,1717.500000,2741
2012-11-01,1722.300049,1751.300049,1674.099976,1710.900024,1710.900024,345777
2012-12-01,1714.900024,1722.300049,1635.800049,1674.800049,1674.800049,7061
2013-01-01,1672.800049,1694.699951,1625.699951,1660.599976,1660.599976,197723
2013-02-01,1663.900024,1683.400024,1555.199951,1577.699951,1577.699951,11784
2013-03-01,1579.599976,1613.800049,1561.800049,1594.800049,1594.800049,223847
2013-04-01,1596.800049,1602.599976,1323.000000,1472.199951,1472.199951,14648
2013-05-01,1475.800049,1487.099976,1342.900024,1392.599976,1392.599976,222108
2013-06-01,1389.099976,1422.699951,1183.199951,1223.800049,1223.800049,12739
2013-07-01,1234.699951,1343.500000,1208.900024,1312.400024,1312.400024,186170
2013-08-01,1323.000000,1428.000000,1274.000000,1396.099976,1396.099976,10507
2013-09-01,1393.000000,1414.400024,1292.099976,1326.500000,1326.500000,17759
2013-10-01,1328.000000,1359.699951,1254.099976,1323.599976,1323.599976,2723
2013-11-01,1325.699951,1325.699951,1229.000000,1250.599976,1250.599976,270667
2013-12-01,1251.400024,1267.000000,1182.000000,1201.900024,1201.900024,14554
2014-01-01,1204.300049,1269.400024,1204.300049,1240.099976,1240.099976,189701
2014-02-01,1242.400024,1343.900024,1241.199951,1321.400024,1321.400024,11943
