Date,Open,High,Low,Close,Adj Close,Volume
2000-08-01,13.190000,13.580000,13.020000,13.260000,6.362598,0
2000-09-01,13.280000,13.330000,11.670000,11.880000,5.700428,0
2000-10-01,11.750000,11.800000,10.620000,10.950000,5.254182,0
2000-11-01,11.080000,11.400000,9.830000,9.830000,4.716766,0
2000-12-01,9.950000,10.670000,9.920000,10.160000,4.875113,0
2001-01-01,10.100000,11.440000,10.100000,11.440000,5.489299,0
2001-02-01,11.410000,11.410000,10.580000,10.650000,5.110232,0
2001-03-01,10.560000,10.790000,9.640000,9.670000,4.639994,0
2001-04-01,9.520000,10.380000,9.210000,10.380000,4.980676,0
2001-05-01,10.400000,10.930000,10.290000,10.730000,5.148618,0
2001-06-01,10.720000,10.880000,10.330000,10.460000,5.019063,0
2001-07-01,10.490000,10.490000,9.460000,9.690000,4.649590,0
2001-08-01,9.780000,9.890000,9.480000,9.480000,4.548826,0
2001-09-01,9.470000,9.470000,7.840000,8.020000,3.848268,0
2001-10-01,8.000000,8.700000,7.950000,8.560000,4.107378,0
2001-11-01,8.620000,9.800000,8.620000,9.540000,4.577615,0
2001-12-01,9.660000,10.250000,9.660000,10.230000,4.908702,0
2002-01-01,10.370000,10.850000,10.310000,10.560000,5.067046,0
2002-02-01,10.520000,10.860000,10.390000,10.770000,5.167812,0
2002-03-01,10.920000,11.360000,10.920000,11.360000,5.450912,0
2002-04-01,11.340000,11.790000,11.290000,11.290000,5.417324,0
2002-05-01,11.300000,11.490000,11.070000,11.200000,5.374140,0
2002-06-01,11.260000,11.260000,9.970000,10.330000,4.956686,0
2002-07-01,10.270000,10.720000,9.380000,9.460000,4.539229,0
2002-08-01,9.430000,9.780000,8.950000,9.510000,4.563221,0
2002-09-01,9.370000,9.510000,8.450000,8.450000,4.054597,0
2002-10-01,8.530000,8.890000,8.030000,8.860000,4.251328,0
2002-11-01,8.840000,9.320000,8.840000,9.300000,4.462456,0
2002-12-01,9.500000,9.520000,9.180000,9.210000,4.419272,0
2003-01-01,9.270000,9.670000,9.110000,9.150000,4.390480,0
2003-02-01,9.200000,9.200000,8.870000,8.900000,4.270522,0
2003-03-01,9.010000,9.010000,8.510000,8.560000,4.107378,0
2003-04-01,8.620000,9.340000,8.620000,9.260000,4.443262,0
2003-05-01,9.250000,9.890000,9.250000,9.890000,4.745557,0
2003-06-01,9.960000,10.500000,9.930000,10.420000,4.999869,0
2003-07-01,10.530000,11.080000,10.530000,11.020000,5.287770,0
2003-08-01,11.040000,11.700000,10.860000,11.700000,5.614057,0
2003-09-01,11.780000,12.000000,11.750000,11.810000,5.702416,0
2003-10-01,11.940000,12.760000,11.940000,12.760000,6.161120,0
2003-11-01,12.980000,13.050000,12.430000,12.820000,6.190090,0
2003-12-01,13.140000,13.880000,13.060000,13.880000,6.701907,0
2004-01-01,14.120000,14.880000,14.120000,14.310000,6.909532,0
2004-02-01,14.300000,15.150000,14.200000,14.960000,7.223382,0
2004-03-01,14.960000,15.350000,14.520000,15.200000,7.339263,0
